instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
28680194,112032,ICICIGI24AUG1760PE,"ICICIGI",0,2024-08-29,1760,0.05,500,PE,NFO-OPT,NFO
31797506,124209,ICICIGI24AUG2020CE,"ICICIGI",0,2024-08-29,2020,0.05,500,CE,NFO-OPT,NFO
31797762,124210,ICICIGI24AUG2020PE,"ICICIGI",0,2024-08-29,2020,0.05,500,PE,NFO-OPT,NFO
31793922,124195,ICICIGI24AUG1740CE,"ICICIGI",0,2024-08-29,1740,0.05,500,CE,NFO-OPT,NFO
31794178,124196,ICICIGI24AUG1740PE,"ICICIGI",0,2024-08-29,1740,0.05,500,PE,NFO-OPT,NFO
28683778,112046,ICICIGI24AUG2040PE,"ICICIGI",0,2024-08-29,2040,0.05,500,PE,NFO-OPT,NFO
28684546,112049,ICICIGI24AUG2160CE,"ICICIGI",0,2024-08-29,2160,0.05,500,CE,NFO-OPT,NFO
28684802,112050,ICICIGI24AUG2160PE,"ICICIGI",0,2024-08-29,2160,0.05,500,PE,NFO-OPT,NFO
17040898,66566,ICICIGI24AUG2120CE,"ICICIGI",0,2024-08-29,2120,0.05,500,CE,NFO-OPT,NFO
17041154,66567,ICICIGI24AUG2120PE,"ICICIGI",0,2024-08-29,2120,0.05,500,PE,NFO-OPT,NFO
28684034,112047,ICICIGI24AUG2080CE,"ICICIGI",0,2024-08-29,2080,0.05,500,CE,NFO-OPT,NFO
28684290,112048,ICICIGI24AUG2080PE,"ICICIGI",0,2024-08-29,2080,0.05,500,PE,NFO-OPT,NFO
31798018,124211,ICICIGI24AUG2060CE,"ICICIGI",0,2024-08-29,2060,0.05,500,CE,NFO-OPT,NFO
31798274,124212,ICICIGI24AUG2060PE,"ICICIGI",0,2024-08-29,2060,0.05,500,PE,NFO-OPT,NFO
28683522,112045,ICICIGI24AUG2040CE,"ICICIGI",0,2024-08-29,2040,0.05,500,CE,NFO-OPT,NFO
28679426,112029,ICICIGI24AUG1720CE,"ICICIGI",0,2024-08-29,1720,0.05,500,CE,NFO-OPT,NFO
28679682,112030,ICICIGI24AUG1720PE,"ICICIGI",0,2024-08-29,1720,0.05,500,PE,NFO-OPT,NFO
31793410,124193,ICICIGI24AUG1700CE,"ICICIGI",0,2024-08-29,1700,0.05,500,CE,NFO-OPT,NFO
31793666,124194,ICICIGI24AUG1700PE,"ICICIGI",0,2024-08-29,1700,0.05,500,PE,NFO-OPT,NFO
28678914,112027,ICICIGI24AUG1680CE,"ICICIGI",0,2024-08-29,1680,0.05,500,CE,NFO-OPT,NFO
28679170,112028,ICICIGI24AUG1680PE,"ICICIGI",0,2024-08-29,1680,0.05,500,PE,NFO-OPT,NFO
31792898,124191,ICICIGI24AUG1660CE,"ICICIGI",0,2024-08-29,1660,0.05,500,CE,NFO-OPT,NFO
31793154,124192,ICICIGI24AUG1660PE,"ICICIGI",0,2024-08-29,1660,0.05,500,PE,NFO-OPT,NFO
28678402,112025,ICICIGI24AUG1640CE,"ICICIGI",0,2024-08-29,1640,0.05,500,CE,NFO-OPT,NFO
28678658,112026,ICICIGI24AUG1640PE,"ICICIGI",0,2024-08-29,1640,0.05,500,PE,NFO-OPT,NFO
31792386,124189,ICICIGI24AUG1620CE,"ICICIGI",0,2024-08-29,1620,0.05,500,CE,NFO-OPT,NFO
31792642,124190,ICICIGI24AUG1620PE,"ICICIGI",0,2024-08-29,1620,0.05,500,PE,NFO-OPT,NFO
28677378,112021,ICICIGI24AUG1600CE,"ICICIGI",0,2024-08-29,1600,0.05,500,CE,NFO-OPT,NFO
28677634,112022,ICICIGI24AUG1600PE,"ICICIGI",0,2024-08-29,1600,0.05,500,PE,NFO-OPT,NFO
28676354,112017,ICICIGI24AUG1560CE,"ICICIGI",0,2024-08-29,1560,0.05,500,CE,NFO-OPT,NFO
28676610,112018,ICICIGI24AUG1560PE,"ICICIGI",0,2024-08-29,1560,0.05,500,PE,NFO-OPT,NFO
28675330,112013,ICICIGI24AUG1520CE,"ICICIGI",0,2024-08-29,1520,0.05,500,CE,NFO-OPT,NFO
28675586,112014,ICICIGI24AUG1520PE,"ICICIGI",0,2024-08-29,1520,0.05,500,PE,NFO-OPT,NFO
31814146,124274,ICICIGI24SEP1520CE,"ICICIGI",0,2024-09-26,1520,0.05,500,CE,NFO-OPT,NFO
31816450,124283,ICICIGI24SEP1520PE,"ICICIGI",0,2024-09-26,1520,0.05,500,PE,NFO-OPT,NFO
31819266,124294,ICICIGI24SEP1600CE,"ICICIGI",0,2024-09-26,1600,0.05,500,CE,NFO-OPT,NFO
31819522,124295,ICICIGI24SEP1600PE,"ICICIGI",0,2024-09-26,1600,0.05,500,PE,NFO-OPT,NFO
31819778,124296,ICICIGI24SEP1640CE,"ICICIGI",0,2024-09-26,1640,0.05,500,CE,NFO-OPT,NFO
31845890,124398,ICICIGI24SEP1640PE,"ICICIGI",0,2024-09-26,1640,0.05,500,PE,NFO-OPT,NFO
31846146,124399,ICICIGI24SEP1680CE,"ICICIGI",0,2024-09-26,1680,0.05,500,CE,NFO-OPT,NFO
31846402,124400,ICICIGI24SEP1680PE,"ICICIGI",0,2024-09-26,1680,0.05,500,PE,NFO-OPT,NFO
31847170,124403,ICICIGI24SEP1720CE,"ICICIGI",0,2024-09-26,1720,0.05,500,CE,NFO-OPT,NFO
31847426,124404,ICICIGI24SEP1720PE,"ICICIGI",0,2024-09-26,1720,0.05,500,PE,NFO-OPT,NFO
31847682,124405,ICICIGI24SEP1760CE,"ICICIGI",0,2024-09-26,1760,0.05,500,CE,NFO-OPT,NFO
31847938,124406,ICICIGI24SEP1760PE,"ICICIGI",0,2024-09-26,1760,0.05,500,PE,NFO-OPT,NFO
31848194,124407,ICICIGI24SEP1800CE,"ICICIGI",0,2024-09-26,1800,0.05,500,CE,NFO-OPT,NFO
31848450,124408,ICICIGI24SEP1800PE,"ICICIGI",0,2024-09-26,1800,0.05,500,PE,NFO-OPT,NFO
31848706,124409,ICICIGI24SEP1840CE,"ICICIGI",0,2024-09-26,1840,0.05,500,CE,NFO-OPT,NFO
31851778,124421,ICICIGI24SEP1840PE,"ICICIGI",0,2024-09-26,1840,0.05,500,PE,NFO-OPT,NFO
31852034,124422,ICICIGI24SEP1880CE,"ICICIGI",0,2024-09-26,1880,0.05,500,CE,NFO-OPT,NFO
31852290,124423,ICICIGI24SEP1880PE,"ICICIGI",0,2024-09-26,1880,0.05,500,PE,NFO-OPT,NFO
31852546,124424,ICICIGI24SEP1920CE,"ICICIGI",0,2024-09-26,1920,0.05,500,CE,NFO-OPT,NFO
31852802,124425,ICICIGI24SEP1920PE,"ICICIGI",0,2024-09-26,1920,0.05,500,PE,NFO-OPT,NFO
31853058,124426,ICICIGI24SEP1960CE,"ICICIGI",0,2024-09-26,1960,0.05,500,CE,NFO-OPT,NFO
31854082,124430,ICICIGI24SEP1960PE,"ICICIGI",0,2024-09-26,1960,0.05,500,PE,NFO-OPT,NFO
31854338,124431,ICICIGI24SEP2000CE,"ICICIGI",0,2024-09-26,2000,0.05,500,CE,NFO-OPT,NFO
31868930,124488,ICICIGI24SEP2000PE,"ICICIGI",0,2024-09-26,2000,0.05,500,PE,NFO-OPT,NFO
31869186,124489,ICICIGI24SEP2040CE,"ICICIGI",0,2024-09-26,2040,0.05,500,CE,NFO-OPT,NFO
31869442,124490,ICICIGI24SEP2040PE,"ICICIGI",0,2024-09-26,2040,0.05,500,PE,NFO-OPT,NFO
31869698,124491,ICICIGI24SEP2080CE,"ICICIGI",0,2024-09-26,2080,0.05,500,CE,NFO-OPT,NFO
31869954,124492,ICICIGI24SEP2080PE,"ICICIGI",0,2024-09-26,2080,0.05,500,PE,NFO-OPT,NFO
28713730,112163,ICICIPRULI24JUL655CE,"ICICIPRULI",0,2024-07-25,655,0.05,1500,CE,NFO-OPT,NFO
28503042,111340,ICICIPRULI24JUL650CE,"ICICIPRULI",0,2024-07-25,650,0.05,1500,CE,NFO-OPT,NFO
28503298,111341,ICICIPRULI24JUL650PE,"ICICIPRULI",0,2024-07-25,650,0.05,1500,PE,NFO-OPT,NFO
28503554,111342,ICICIPRULI24JUL660CE,"ICICIPRULI",0,2024-07-25,660,0.05,1500,CE,NFO-OPT,NFO
28503810,111343,ICICIPRULI24JUL660PE,"ICICIPRULI",0,2024-07-25,660,0.05,1500,PE,NFO-OPT,NFO
28713218,112161,ICICIPRULI24JUL645CE,"ICICIPRULI",0,2024-07-25,645,0.05,1500,CE,NFO-OPT,NFO
28714242,112165,ICICIPRULI24JUL665CE,"ICICIPRULI",0,2024-07-25,665,0.05,1500,CE,NFO-OPT,NFO
28502530,111338,ICICIPRULI24JUL640CE,"ICICIPRULI",0,2024-07-25,640,0.05,1500,CE,NFO-OPT,NFO
28502786,111339,ICICIPRULI24JUL640PE,"ICICIPRULI",0,2024-07-25,640,0.05,1500,PE,NFO-OPT,NFO
28504066,111344,ICICIPRULI24JUL670CE,"ICICIPRULI",0,2024-07-25,670,0.05,1500,CE,NFO-OPT,NFO
28504322,111345,ICICIPRULI24JUL670PE,"ICICIPRULI",0,2024-07-25,670,0.05,1500,PE,NFO-OPT,NFO
28712706,112159,ICICIPRULI24JUL635CE,"ICICIPRULI",0,2024-07-25,635,0.05,1500,CE,NFO-OPT,NFO
28502018,111336,ICICIPRULI24JUL630CE,"ICICIPRULI",0,2024-07-25,630,0.05,1500,CE,NFO-OPT,NFO
28502274,111337,ICICIPRULI24JUL630PE,"ICICIPRULI",0,2024-07-25,630,0.05,1500,PE,NFO-OPT,NFO
28504578,111346,ICICIPRULI24JUL680CE,"ICICIPRULI",0,2024-07-25,680,0.05,1500,CE,NFO-OPT,NFO
28504834,111347,ICICIPRULI24JUL680PE,"ICICIPRULI",0,2024-07-25,680,0.05,1500,PE,NFO-OPT,NFO
28712194,112157,ICICIPRULI24JUL625CE,"ICICIPRULI",0,2024-07-25,625,0.05,1500,CE,NFO-OPT,NFO
28501506,111334,ICICIPRULI24JUL620CE,"ICICIPRULI",0,2024-07-25,620,0.05,1500,CE,NFO-OPT,NFO
28501762,111335,ICICIPRULI24JUL620PE,"ICICIPRULI",0,2024-07-25,620,0.05,1500,PE,NFO-OPT,NFO
28505090,111348,ICICIPRULI24JUL690CE,"ICICIPRULI",0,2024-07-25,690,0.05,1500,CE,NFO-OPT,NFO
28505346,111349,ICICIPRULI24JUL690PE,"ICICIPRULI",0,2024-07-25,690,0.05,1500,PE,NFO-OPT,NFO
28711682,112155,ICICIPRULI24JUL615CE,"ICICIPRULI",0,2024-07-25,615,0.05,1500,CE,NFO-OPT,NFO
28711938,112156,ICICIPRULI24JUL615PE,"ICICIPRULI",0,2024-07-25,615,0.05,1500,PE,NFO-OPT,NFO
28499970,111328,ICICIPRULI24JUL610CE,"ICICIPRULI",0,2024-07-25,610,0.05,1500,CE,NFO-OPT,NFO
28500226,111329,ICICIPRULI24JUL610PE,"ICICIPRULI",0,2024-07-25,610,0.05,1500,PE,NFO-OPT,NFO
28505602,111350,ICICIPRULI24JUL700CE,"ICICIPRULI",0,2024-07-25,700,0.05,1500,CE,NFO-OPT,NFO
28505858,111351,ICICIPRULI24JUL700PE,"ICICIPRULI",0,2024-07-25,700,0.05,1500,PE,NFO-OPT,NFO
28506114,111352,ICICIPRULI24JUL710CE,"ICICIPRULI",0,2024-07-25,710,0.05,1500,CE,NFO-OPT,NFO
28506370,111353,ICICIPRULI24JUL710PE,"ICICIPRULI",0,2024-07-25,710,0.05,1500,PE,NFO-OPT,NFO
28506626,111354,ICICIPRULI24JUL720CE,"ICICIPRULI",0,2024-07-25,720,0.05,1500,CE,NFO-OPT,NFO
28506882,111355,ICICIPRULI24JUL720PE,"ICICIPRULI",0,2024-07-25,720,0.05,1500,PE,NFO-OPT,NFO
28508162,111360,ICICIPRULI24JUL760CE,"ICICIPRULI",0,2024-07-25,760,0.05,1500,CE,NFO-OPT,NFO
28508418,111361,ICICIPRULI24JUL760PE,"ICICIPRULI",0,2024-07-25,760,0.05,1500,PE,NFO-OPT,NFO
28507650,111358,ICICIPRULI24JUL740CE,"ICICIPRULI",0,2024-07-25,740,0.05,1500,CE,NFO-OPT,NFO
28507906,111359,ICICIPRULI24JUL740PE,"ICICIPRULI",0,2024-07-25,740,0.05,1500,PE,NFO-OPT,NFO
28711170,112153,ICICIPRULI24JUL605CE,"ICICIPRULI",0,2024-07-25,605,0.05,1500,CE,NFO-OPT,NFO
28711426,112154,ICICIPRULI24JUL605PE,"ICICIPRULI",0,2024-07-25,605,0.05,1500,PE,NFO-OPT,NFO
28496898,111316,ICICIPRULI24JUL600CE,"ICICIPRULI",0,2024-07-25,600,0.05,1500,CE,NFO-OPT,NFO
28499714,111327,ICICIPRULI24JUL600PE,"ICICIPRULI",0,2024-07-25,600,0.05,1500,PE,NFO-OPT,NFO
28496386,111314,ICICIPRULI24JUL590CE,"ICICIPRULI",0,2024-07-25,590,0.05,1500,CE,NFO-OPT,NFO
28496642,111315,ICICIPRULI24JUL590PE,"ICICIPRULI",0,2024-07-25,590,0.05,1500,PE,NFO-OPT,NFO
28710402,112150,ICICIPRULI24JUL585PE,"ICICIPRULI",0,2024-07-25,585,0.05,1500,PE,NFO-OPT,NFO
28495874,111312,ICICIPRULI24JUL580CE,"ICICIPRULI",0,2024-07-25,580,0.05,1500,CE,NFO-OPT,NFO
28496130,111313,ICICIPRULI24JUL580PE,"ICICIPRULI",0,2024-07-25,580,0.05,1500,PE,NFO-OPT,NFO
28709890,112148,ICICIPRULI24JUL575PE,"ICICIPRULI",0,2024-07-25,575,0.05,1500,PE,NFO-OPT,NFO
28493058,111301,ICICIPRULI24JUL570CE,"ICICIPRULI",0,2024-07-25,570,0.05,1500,CE,NFO-OPT,NFO
28493314,111302,ICICIPRULI24JUL570PE,"ICICIPRULI",0,2024-07-25,570,0.05,1500,PE,NFO-OPT,NFO
28492546,111299,ICICIPRULI24JUL560CE,"ICICIPRULI",0,2024-07-25,560,0.05,1500,CE,NFO-OPT,NFO
28492802,111300,ICICIPRULI24JUL560PE,"ICICIPRULI",0,2024-07-25,560,0.05,1500,PE,NFO-OPT,NFO
28492034,111297,ICICIPRULI24JUL550CE,"ICICIPRULI",0,2024-07-25,550,0.05,1500,CE,NFO-OPT,NFO
28492290,111298,ICICIPRULI24JUL550PE,"ICICIPRULI",0,2024-07-25,550,0.05,1500,PE,NFO-OPT,NFO
28491522,111295,ICICIPRULI24JUL540CE,"ICICIPRULI",0,2024-07-25,540,0.05,1500,CE,NFO-OPT,NFO
28491778,111296,ICICIPRULI24JUL540PE,"ICICIPRULI",0,2024-07-25,540,0.05,1500,PE,NFO-OPT,NFO
28491266,111294,ICICIPRULI24JUL530PE,"ICICIPRULI",0,2024-07-25,530,0.05,1500,PE,NFO-OPT,NFO
28490498,111291,ICICIPRULI24JUL520CE,"ICICIPRULI",0,2024-07-25,520,0.05,1500,CE,NFO-OPT,NFO
28490754,111292,ICICIPRULI24JUL520PE,"ICICIPRULI",0,2024-07-25,520,0.05,1500,PE,NFO-OPT,NFO
28490242,111290,ICICIPRULI24JUL510PE,"ICICIPRULI",0,2024-07-25,510,0.05,1500,PE,NFO-OPT,NFO
28489474,111287,ICICIPRULI24JUL500CE,"ICICIPRULI",0,2024-07-25,500,0.05,1500,CE,NFO-OPT,NFO
28489730,111288,ICICIPRULI24JUL500PE,"ICICIPRULI",0,2024-07-25,500,0.05,1500,PE,NFO-OPT,NFO
28700674,112112,ICICIPRULI24JUL485PE,"ICICIPRULI",0,2024-07-25,485,0.05,1500,PE,NFO-OPT,NFO
28749570,112303,ICICIPRULI24AUG660CE,"ICICIPRULI",0,2024-08-29,660,0.05,1500,CE,NFO-OPT,NFO
28749826,112304,ICICIPRULI24AUG660PE,"ICICIPRULI",0,2024-08-29,660,0.05,1500,PE,NFO-OPT,NFO
28749058,112301,ICICIPRULI24AUG650CE,"ICICIPRULI",0,2024-08-29,650,0.05,1500,CE,NFO-OPT,NFO
28749314,112302,ICICIPRULI24AUG650PE,"ICICIPRULI",0,2024-08-29,650,0.05,1500,PE,NFO-OPT,NFO
28750082,112305,ICICIPRULI24AUG670CE,"ICICIPRULI",0,2024-08-29,670,0.05,1500,CE,NFO-OPT,NFO
28750338,112306,ICICIPRULI24AUG670PE,"ICICIPRULI",0,2024-08-29,670,0.05,1500,PE,NFO-OPT,NFO
28748546,112299,ICICIPRULI24AUG640CE,"ICICIPRULI",0,2024-08-29,640,0.05,1500,CE,NFO-OPT,NFO
28748802,112300,ICICIPRULI24AUG640PE,"ICICIPRULI",0,2024-08-29,640,0.05,1500,PE,NFO-OPT,NFO
28750594,112307,ICICIPRULI24AUG680CE,"ICICIPRULI",0,2024-08-29,680,0.05,1500,CE,NFO-OPT,NFO
28750850,112308,ICICIPRULI24AUG680PE,"ICICIPRULI",0,2024-08-29,680,0.05,1500,PE,NFO-OPT,NFO
28748034,112297,ICICIPRULI24AUG630CE,"ICICIPRULI",0,2024-08-29,630,0.05,1500,CE,NFO-OPT,NFO
28748290,112298,ICICIPRULI24AUG630PE,"ICICIPRULI",0,2024-08-29,630,0.05,1500,PE,NFO-OPT,NFO
28751106,112309,ICICIPRULI24AUG690CE,"ICICIPRULI",0,2024-08-29,690,0.05,1500,CE,NFO-OPT,NFO
28751362,112310,ICICIPRULI24AUG690PE,"ICICIPRULI",0,2024-08-29,690,0.05,1500,PE,NFO-OPT,NFO
28747522,112295,ICICIPRULI24AUG620CE,"ICICIPRULI",0,2024-08-29,620,0.05,1500,CE,NFO-OPT,NFO
28747778,112296,ICICIPRULI24AUG620PE,"ICICIPRULI",0,2024-08-29,620,0.05,1500,PE,NFO-OPT,NFO
28751618,112311,ICICIPRULI24AUG700CE,"ICICIPRULI",0,2024-08-29,700,0.05,1500,CE,NFO-OPT,NFO
28751874,112312,ICICIPRULI24AUG700PE,"ICICIPRULI",0,2024-08-29,700,0.05,1500,PE,NFO-OPT,NFO
28747010,112293,ICICIPRULI24AUG610CE,"ICICIPRULI",0,2024-08-29,610,0.05,1500,CE,NFO-OPT,NFO
28747266,112294,ICICIPRULI24AUG610PE,"ICICIPRULI",0,2024-08-29,610,0.05,1500,PE,NFO-OPT,NFO
28752130,112313,ICICIPRULI24AUG710CE,"ICICIPRULI",0,2024-08-29,710,0.05,1500,CE,NFO-OPT,NFO
28752386,112314,ICICIPRULI24AUG710PE,"ICICIPRULI",0,2024-08-29,710,0.05,1500,PE,NFO-OPT,NFO
28746498,112291,ICICIPRULI24AUG600CE,"ICICIPRULI",0,2024-08-29,600,0.05,1500,CE,NFO-OPT,NFO
28746754,112292,ICICIPRULI24AUG600PE,"ICICIPRULI",0,2024-08-29,600,0.05,1500,PE,NFO-OPT,NFO
28752642,112315,ICICIPRULI24AUG720CE,"ICICIPRULI",0,2024-08-29,720,0.05,1500,CE,NFO-OPT,NFO
28752898,112316,ICICIPRULI24AUG720PE,"ICICIPRULI",0,2024-08-29,720,0.05,1500,PE,NFO-OPT,NFO
28745986,112289,ICICIPRULI24AUG590CE,"ICICIPRULI",0,2024-08-29,590,0.05,1500,CE,NFO-OPT,NFO
28746242,112290,ICICIPRULI24AUG590PE,"ICICIPRULI",0,2024-08-29,590,0.05,1500,PE,NFO-OPT,NFO
28753666,112319,ICICIPRULI24AUG740CE,"ICICIPRULI",0,2024-08-29,740,0.05,1500,CE,NFO-OPT,NFO
28753922,112320,ICICIPRULI24AUG740PE,"ICICIPRULI",0,2024-08-29,740,0.05,1500,PE,NFO-OPT,NFO
28754434,112322,ICICIPRULI24AUG760PE,"ICICIPRULI",0,2024-08-29,760,0.05,1500,PE,NFO-OPT,NFO
28754178,112321,ICICIPRULI24AUG760CE,"ICICIPRULI",0,2024-08-29,760,0.05,1500,CE,NFO-OPT,NFO
28745474,112287,ICICIPRULI24AUG580CE,"ICICIPRULI",0,2024-08-29,580,0.05,1500,CE,NFO-OPT,NFO
28745730,112288,ICICIPRULI24AUG580PE,"ICICIPRULI",0,2024-08-29,580,0.05,1500,PE,NFO-OPT,NFO
28744962,112285,ICICIPRULI24AUG570CE,"ICICIPRULI",0,2024-08-29,570,0.05,1500,CE,NFO-OPT,NFO
28745218,112286,ICICIPRULI24AUG570PE,"ICICIPRULI",0,2024-08-29,570,0.05,1500,PE,NFO-OPT,NFO
28744450,112283,ICICIPRULI24AUG560CE,"ICICIPRULI",0,2024-08-29,560,0.05,1500,CE,NFO-OPT,NFO
28744706,112284,ICICIPRULI24AUG560PE,"ICICIPRULI",0,2024-08-29,560,0.05,1500,PE,NFO-OPT,NFO
28743938,112281,ICICIPRULI24AUG550CE,"ICICIPRULI",0,2024-08-29,550,0.05,1500,CE,NFO-OPT,NFO
28744194,112282,ICICIPRULI24AUG550PE,"ICICIPRULI",0,2024-08-29,550,0.05,1500,PE,NFO-OPT,NFO
28743426,112279,ICICIPRULI24AUG540CE,"ICICIPRULI",0,2024-08-29,540,0.05,1500,CE,NFO-OPT,NFO
28743682,112280,ICICIPRULI24AUG540PE,"ICICIPRULI",0,2024-08-29,540,0.05,1500,PE,NFO-OPT,NFO
28742402,112275,ICICIPRULI24AUG520CE,"ICICIPRULI",0,2024-08-29,520,0.05,1500,CE,NFO-OPT,NFO
28742658,112276,ICICIPRULI24AUG520PE,"ICICIPRULI",0,2024-08-29,520,0.05,1500,PE,NFO-OPT,NFO
28737282,112255,ICICIPRULI24AUG500CE,"ICICIPRULI",0,2024-08-29,500,0.05,1500,CE,NFO-OPT,NFO
28737538,112256,ICICIPRULI24AUG500PE,"ICICIPRULI",0,2024-08-29,500,0.05,1500,PE,NFO-OPT,NFO
31879426,124529,ICICIPRULI24SEP520CE,"ICICIPRULI",0,2024-09-26,520,0.05,1500,CE,NFO-OPT,NFO
31879682,124530,ICICIPRULI24SEP520PE,"ICICIPRULI",0,2024-09-26,520,0.05,1500,PE,NFO-OPT,NFO
31879938,124531,ICICIPRULI24SEP540CE,"ICICIPRULI",0,2024-09-26,540,0.05,1500,CE,NFO-OPT,NFO
31880194,124532,ICICIPRULI24SEP540PE,"ICICIPRULI",0,2024-09-26,540,0.05,1500,PE,NFO-OPT,NFO
31880450,124533,ICICIPRULI24SEP560CE,"ICICIPRULI",0,2024-09-26,560,0.05,1500,CE,NFO-OPT,NFO
31880706,124534,ICICIPRULI24SEP560PE,"ICICIPRULI",0,2024-09-26,560,0.05,1500,PE,NFO-OPT,NFO
31880962,124535,ICICIPRULI24SEP580CE,"ICICIPRULI",0,2024-09-26,580,0.05,1500,CE,NFO-OPT,NFO
31881218,124536,ICICIPRULI24SEP580PE,"ICICIPRULI",0,2024-09-26,580,0.05,1500,PE,NFO-OPT,NFO
31881474,124537,ICICIPRULI24SEP600CE,"ICICIPRULI",0,2024-09-26,600,0.05,1500,CE,NFO-OPT,NFO
31881730,124538,ICICIPRULI24SEP600PE,"ICICIPRULI",0,2024-09-26,600,0.05,1500,PE,NFO-OPT,NFO
31881986,124539,ICICIPRULI24SEP620CE,"ICICIPRULI",0,2024-09-26,620,0.05,1500,CE,NFO-OPT,NFO
31882242,124540,ICICIPRULI24SEP620PE,"ICICIPRULI",0,2024-09-26,620,0.05,1500,PE,NFO-OPT,NFO
31882498,124541,ICICIPRULI24SEP640CE,"ICICIPRULI",0,2024-09-26,640,0.05,1500,CE,NFO-OPT,NFO
31882754,124542,ICICIPRULI24SEP640PE,"ICICIPRULI",0,2024-09-26,640,0.05,1500,PE,NFO-OPT,NFO
31894018,124586,ICICIPRULI24SEP660CE,"ICICIPRULI",0,2024-09-26,660,0.05,1500,CE,NFO-OPT,NFO
31895298,124591,ICICIPRULI24SEP660PE,"ICICIPRULI",0,2024-09-26,660,0.05,1500,PE,NFO-OPT,NFO
31904258,124626,ICICIPRULI24SEP680CE,"ICICIPRULI",0,2024-09-26,680,0.05,1500,CE,NFO-OPT,NFO
31904514,124627,ICICIPRULI24SEP680PE,"ICICIPRULI",0,2024-09-26,680,0.05,1500,PE,NFO-OPT,NFO
31907074,124637,ICICIPRULI24SEP700CE,"ICICIPRULI",0,2024-09-26,700,0.05,1500,CE,NFO-OPT,NFO
31910402,124650,ICICIPRULI24SEP700PE,"ICICIPRULI",0,2024-09-26,700,0.05,1500,PE,NFO-OPT,NFO
31912706,124659,ICICIPRULI24SEP720CE,"ICICIPRULI",0,2024-09-26,720,0.05,1500,CE,NFO-OPT,NFO
31912962,124660,ICICIPRULI24SEP720PE,"ICICIPRULI",0,2024-09-26,720,0.05,1500,PE,NFO-OPT,NFO
31936770,124753,ICICIPRULI24SEP760CE,"ICICIPRULI",0,2024-09-26,760,0.05,1500,CE,NFO-OPT,NFO
31937026,124754,ICICIPRULI24SEP760PE,"ICICIPRULI",0,2024-09-26,760,0.05,1500,PE,NFO-OPT,NFO
28529154,111442,IDEA24JUL16CE,"IDEA",0,2024-07-25,16,0.05,40000,CE,NFO-OPT,NFO
28529410,111443,IDEA24JUL16PE,"IDEA",0,2024-07-25,16,0.05,40000,PE,NFO-OPT,NFO
28757762,112335,IDEA24JUL17CE,"IDEA",0,2024-07-25,17,0.05,40000,CE,NFO-OPT,NFO
28758018,112336,IDEA24JUL17PE,"IDEA",0,2024-07-25,17,0.05,40000,PE,NFO-OPT,NFO
28757250,112333,IDEA24JUL15CE,"IDEA",0,2024-07-25,15,0.05,40000,CE,NFO-OPT,NFO
28757506,112334,IDEA24JUL15PE,"IDEA",0,2024-07-25,15,0.05,40000,PE,NFO-OPT,NFO
28529666,111444,IDEA24JUL18CE,"IDEA",0,2024-07-25,18,0.05,40000,CE,NFO-OPT,NFO
28529922,111445,IDEA24JUL18PE,"IDEA",0,2024-07-25,18,0.05,40000,PE,NFO-OPT,NFO
28528642,111440,IDEA24JUL14CE,"IDEA",0,2024-07-25,14,0.05,40000,CE,NFO-OPT,NFO
28528898,111441,IDEA24JUL14PE,"IDEA",0,2024-07-25,14,0.05,40000,PE,NFO-OPT,NFO
28758274,112337,IDEA24JUL19CE,"IDEA",0,2024-07-25,19,0.05,40000,CE,NFO-OPT,NFO
28758530,112338,IDEA24JUL19PE,"IDEA",0,2024-07-25,19,0.05,40000,PE,NFO-OPT,NFO
28756738,112331,IDEA24JUL13CE,"IDEA",0,2024-07-25,13,0.05,40000,CE,NFO-OPT,NFO
28756994,112332,IDEA24JUL13PE,"IDEA",0,2024-07-25,13,0.05,40000,PE,NFO-OPT,NFO
28530178,111446,IDEA24JUL20CE,"IDEA",0,2024-07-25,20,0.05,40000,CE,NFO-OPT,NFO
28530434,111447,IDEA24JUL20PE,"IDEA",0,2024-07-25,20,0.05,40000,PE,NFO-OPT,NFO
28528130,111438,IDEA24JUL12CE,"IDEA",0,2024-07-25,12,0.05,40000,CE,NFO-OPT,NFO
28528386,111439,IDEA24JUL12PE,"IDEA",0,2024-07-25,12,0.05,40000,PE,NFO-OPT,NFO
28758786,112339,IDEA24JUL21CE,"IDEA",0,2024-07-25,21,0.05,40000,CE,NFO-OPT,NFO
28759042,112340,IDEA24JUL21PE,"IDEA",0,2024-07-25,21,0.05,40000,PE,NFO-OPT,NFO
28756482,112330,IDEA24JUL11PE,"IDEA",0,2024-07-25,11,0.05,40000,PE,NFO-OPT,NFO
28530690,111448,IDEA24JUL22CE,"IDEA",0,2024-07-25,22,0.05,40000,CE,NFO-OPT,NFO
28530946,111449,IDEA24JUL22PE,"IDEA",0,2024-07-25,22,0.05,40000,PE,NFO-OPT,NFO
28527618,111436,IDEA24JUL10CE,"IDEA",0,2024-07-25,10,0.05,40000,CE,NFO-OPT,NFO
28527874,111437,IDEA24JUL10PE,"IDEA",0,2024-07-25,10,0.05,40000,PE,NFO-OPT,NFO
28776450,112408,IDEA24AUG16CE,"IDEA",0,2024-08-29,16,0.05,40000,CE,NFO-OPT,NFO
